resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,Win or Lost
271,31,9,2,4,11,3,3,3,6.0,53,20.471,5227.965,52,12,90.298,230.955,1,lost
272,31,4,4,5,8,4,4,4,5.0,53,23.903,5231.397,51,9,89.961,231.82,1,lost
273,31,2,2,3,10,5,5,5,4.0,53,27.748,5235.242,53,6,89.807,232.217,1,lost
274,31,13,6,2,6,6,6,6,3.0,53,28.816,5236.31,52,4,89.696,232.505,1,lost
275,31,1,1,22,15,7,7,7,2.0,53,29.912,5237.406,52,5,89.721,232.44,1,lost
276,31,17,9,10,3,8,8,8,1.0,53,32.048,5239.542,52,3,89.681,232.544,1,lost
277,31,8,6,1,14,9,9,9,0.0,53,39.468,5246.9619999999995,53,1,88.047,236.859,1,lost
278,31,12,4,6,17,10,10,10,0.0,53,54.445,5261.939,53,16,90.918,229.38,1,lost
279,31,10,7,12,9,11,11,11,0.0,53,58.888,5266.382,53,8,89.94800000000001,231.85299999999998,1,lost
280,31,6,3,8,18,12,12,12,0.0,53,1:02.015,5269.509,53,11,90.215,231.167,1,lost
281,31,15,7,11,7,13,13,13,0.0,53,1:05.954,5273.448,52,15,90.85300000000001,229.544,1,lost
282,31,3,3,7,5,14,14,14,0.0,53,1:08.635,5276.129,53,10,90.019,231.671,1,lost
283,31,18,11,16,19,15,15,15,0.0,53,1:13.370,5280.8640000000005,52,7,89.827,232.166,1,lost
284,31,14,9,9,13,16,16,16,0.0,52,0,0.0,49,17,92.459,225.55700000000002,11,lost
285,31,22,11,17,16,17,17,17,0.0,52,0,0.0,42,19,93.918,222.053,11,lost
286,31,7,5,14,4,18,18,18,0.0,52,0,0.0,52,2,89.258,233.646,11,lost
287,31,16,10,20,20,19,19,19,0.0,51,0,0.0,51,18,93.458,223.146,12,lost
288,31,21,10,21,12,\N,R,20,0.0,11,0,0.0,6,20,97.304,214.326,3,lost
289,32,4,4,5,15,1,1,1,10.0,61,1:57:16.304,7036.304,55,3,105.768,172.46400000000003,1,win
290,32,3,3,7,8,2,2,2,8.0,61,2.957,7039.2609999999995,39,5,106.45400000000001,171.352,1,lost
291,32,1,1,22,2,3,3,3,6.0,61,5.917,7042.221,14,4,106.072,171.96900000000002,1,lost
292,32,10,7,12,7,4,4,4,5.0,61,8.155,7044.459,50,8,107.044,170.408,1,lost
293,32,20,5,15,6,5,5,5,4.0,61,10.268,7046.571999999999,13,9,107.271,170.047,1,lost
294,32,2,2,3,9,6,6,6,3.0,61,11.101,7047.405,14,11,107.306,169.99200000000002,1,lost
295,32,14,9,9,14,7,7,7,2.0,61,16.387,7052.691,41,13,107.562,169.58700000000002,1,lost
296,32,6,3,8,10,8,8,8,1.0,61,18.489,7054.793000000001,13,10,107.287,170.02200000000002,1,lost
297,32,18,11,16,12,9,9,9,0.0,61,19.885,7056.189,61,15,108.128,168.7,1,lost
298,32,5,1,23,5,10,10,10,0.0,61,26.902,7063.206,14,12,107.337,169.94299999999998,1,lost
299,32,9,2,4,4,11,11,11,0.0,61,27.975,7064.279,14,6,106.899,170.639,1,lost
300,32,7,5,14,17,12,12,12,0.0,61,29.432,7065.736,29,14,107.82,169.18099999999998,1,lost
301,32,13,6,2,1,13,13,13,0.0,61,35.170,7071.474,13,2,105.757,172.482,1,lost
302,32,21,10,21,20,14,14,14,0.0,61,43.571,7079.875,28,16,109.101,167.195,1,lost
303,32,8,6,1,3,15,15,15,0.0,57,0,0.0,14,1,105.59899999999999,172.74,3,lost
304,32,15,7,11,11,\N,R,16,0.0,50,0,0.0,32,7,106.97200000000001,170.523,9,lost
305,32,16,10,20,19,\N,R,17,0.0,49,0,0.0,38,18,109.27000000000001,166.93599999999998,3,lost
306,32,17,9,10,13,\N,R,18,0.0,29,0,0.0,13,17,109.18299999999999,167.06900000000002,7,lost
307,32,22,11,17,18,\N,R,19,0.0,14,0,0.0,13,19,110.32,165.34799999999998,26,lost
308,32,12,4,6,16,\N,R,20,0.0,13,0,0.0,13,20,110.449,165.15400000000002,3,lost
309,33,4,4,5,4,1,1,1,10.0,67,1:30:21.892,5421.892,41,3,79.101,207.668,1,win
310,33,9,2,4,6,2,2,2,8.0,67,5.283,5427.175,16,7,79.292,207.168,1,lost
311,33,8,6,1,2,3,3,3,6.0,67,6.400,5428.2919999999995,66,2,78.995,207.947,1,lost
312,33,12,4,6,12,4,4,4,5.0,67,20.570,5442.4619999999995,54,4,79.199,207.41099999999997,1,lost
313,33,15,7,11,7,5,5,5,4.0,67,23.767,5445.659000000001,18,9,79.524,206.56400000000002,1,lost
314,33,20,5,15,9,6,6,6,3.0,67,39.207,5461.099,21,12,79.617,206.322,1,lost
315,33,13,6,2,5,7,7,7,2.0,67,46.158,5468.05,55,1,78.426,209.456,1,lost
316,33,17,9,10,13,8,8,8,1.0,67,50.811,5472.703,30,13,79.82,205.798,1,lost
317,33,2,2,3,16,9,9,9,0.0,67,54.120,5476.012,67,8,79.461,206.727,1,lost
318,33,7,5,14,10,10,10,10,0.0,67,59.085,5480.977,49,6,79.262,207.24599999999998,1,lost
319,33,3,3,7,15,11,11,11,0.0,67,1:02.096,5483.988,66,10,79.531,206.545,1,lost
320,33,1,1,22,1,12,12,12,0.0,67,1:18.900,5500.7919999999995,65,11,79.56,206.47,1,lost
321,33,22,11,17,17,13,13,13,0.0,66,0,0.0,66,16,80.575,203.86900000000003,11,lost
322,33,18,11,16,18,14,14,14,0.0,66,0,0.0,66,17,80.849,203.178,11,lost
323,33,6,3,8,14,15,15,15,0.0,66,0,0.0,32,15,80.364,204.40400000000002,11,lost
324,33,21,10,21,20,\N,R,16,0.0,21,0,0.0,20,19,81.577,201.365,6,lost
325,33,5,1,23,3,\N,R,17,0.0,16,0,0.0,12,5,79.258,207.257,5,lost
326,33,16,10,20,19,\N,R,18,0.0,8,0,0.0,6,18,81.189,202.327,27,lost
327,33,10,7,12,8,\N,R,19,0.0,6,0,0.0,4,14,80.254,204.685,28,lost
328,33,14,9,9,11,\N,R,20,0.0,0,0,0.0,0,\N,0.0,0.0,4,lost
329,34,1,1,22,1,1,1,1,10.0,56,1:31:57.403,5517.403,13,1,96.325,203.722,1,win
330,34,13,6,2,3,2,2,2,8.0,56,14.925,5532.328,36,4,96.59100000000001,203.16099999999997,1,lost
331,34,8,6,1,2,3,3,3,6.0,56,16.445,5533.848000000001,14,2,96.483,203.389,1,lost
332,34,4,4,5,4,4,4,4,5.0,56,18.370,5535.773,56,5,96.65899999999999,203.018,1,lost
333,34,2,2,3,9,5,5,5,4.0,56,28.923,5546.326,56,3,96.49799999999999,203.357,1,lost
334,34,9,2,4,11,6,6,6,3.0,56,33.219,5550.621999999999,56,7,96.854,202.61,1,lost
335,34,10,7,12,12,7,7,7,2.0,56,41.722,5559.125,56,6,96.727,202.87599999999998,1,lost
336,34,12,4,6,10,8,8,8,1.0,56,56.645,5574.048000000001,56,8,96.99600000000001,202.313,1,lost
337,34,20,5,15,6,9,9,9,0.0,56,1:04.339,5581.741999999999,55,9,97.212,201.863,1,lost
338,34,14,9,9,15,10,10,10,0.0,56,1:14.842,5592.245,27,14,97.753,200.74599999999998,1,lost
339,34,22,11,17,13,11,11,11,0.0,56,1:25.061,5602.464,56,16,97.845,200.558,1,lost
340,34,6,3,8,17,12,12,12,0.0,56,1:30.847,5608.25,54,17,98.019,200.202,1,lost
341,34,7,5,14,8,13,13,13,0.0,56,1:31.457,5608.86,36,12,97.452,201.36599999999999,1,lost
342,34,17,9,10,16,14,14,14,0.0,56,1:32.422,5609.825,10,13,97.68,200.896,1,lost
343,34,3,3,7,14,15,15,15,0.0,55,0,0.0,38,10,97.24600000000001,201.793,11,lost
344,34,18,11,16,18,16,16,16,0.0,55,0,0.0,54,15,97.773,200.705,11,lost
345,34,21,10,21,20,17,17,17,0.0,55,0,0.0,54,18,98.372,199.483,11,lost
346,34,5,1,23,5,\N,R,18,0.0,49,0,0.0,32,11,97.30199999999999,201.67700000000002,9,lost
347,34,16,10,20,19,\N,R,19,0.0,13,0,0.0,13,19,99.68299999999999,196.86,5,lost
348,34,15,7,11,7,\N,R,20,0.0,2,0,0.0,2,20,159.612,122.945,4,lost
349,35,13,6,2,1,1,1,1,10.0,71,1:34:11.435,5651.435,36,1,73.736,210.377,1,win
350,35,4,4,5,6,2,2,2,8.0,71,13.298,5664.733,39,8,74.229,208.98,1,lost
351,35,8,6,1,3,3,3,3,6.0,71,16.235,5667.67,59,3,74.117,209.296,1,lost
352,35,20,5,15,7,4,4,4,5.0,71,38.011,5689.446,25,7,74.214,209.02200000000002,1,lost
353,35,1,1,22,4,5,5,5,4.0,71,38.907,5690.342,31,4,74.159,209.17700000000002,1,lost
354,35,10,7,12,10,6,6,6,3.0,71,44.368,5695.803000000001,32,2,74.057,209.465,1,lost
355,35,5,1,23,5,7,7,7,2.0,71,55.074,5706.509,36,6,74.207,209.042,1,lost
356,35,15,7,11,2,8,8,8,1.0,71,1:08.433,5719.868,40,5,74.167,209.155,1,lost
357,35,17,9,10,12,9,9,9,0.0,71,1:19.666,5731.101,40,14,75.033,206.74099999999999,1,lost
358,35,2,2,3,8,10,10,10,0.0,70,0,0.0,41,10,74.652,207.796,11,lost
359,35,9,2,4,13,11,11,11,0.0,70,0,0.0,61,9,74.375,208.57,11,lost
360,35,3,3,7,18,12,12,12,0.0,70,0,0.0,35,12,74.934,207.014,11,lost
361,35,18,11,16,17,13,13,13,0.0,70,0,0.0,59,11,74.759,207.498,11,lost
362,35,7,5,14,9,14,14,14,0.0,70,0,0.0,57,13,74.951,206.967,11,lost
363,35,22,11,17,15,15,15,15,0.0,70,0,0.0,35,16,75.414,205.696,11,lost
364,35,16,10,20,20,16,16,16,0.0,69,0,0.0,60,17,75.773,204.72099999999998,12,lost
365,35,6,3,8,16,17,17,17,0.0,69,0,0.0,50,18,75.865,204.47299999999998,12,lost
366,35,21,10,21,19,18,18,18,0.0,69,0,0.0,36,15,75.212,206.24900000000002,12,lost
367,35,12,4,6,11,\N,R,19,0.0,0,0,0.0,0,\N,0.0,0.0,3,lost
368,35,14,9,9,14,\N,R,20,0.0,0,0,0.0,0,\N,0.0,0.0,4,lost
369,36,8,6,6,1,1,1,1,10.0,58,1:25:28.770,5128.77,41,1,85.235,223.97799999999998,1,win
370,36,4,1,1,2,2,2,2,8.0,58,7.242,5136.012,20,2,86.314,221.178,1,lost
371,36,1,1,2,4,3,3,3,6.0,58,18.595,5147.365,20,3,86.351,221.083,1,lost
372,36,2,2,9,3,4,4,4,5.0,58,38.763,5167.532999999999,37,6,86.72200000000001,220.137,1,lost
373,36,21,4,3,6,5,5,5,4.0,58,1:06.469,5195.2390000000005,18,7,86.892,219.707,1,lost
374,36,13,6,5,22,6,6,6,3.0,58,1:06.805,5195.575,28,8,87.044,219.32299999999998,1,lost
375,36,3,3,16,12,7,7,7,2.0,57,0,0.0,40,5,86.721,220.14,11,lost
376,36,23,7,11,9,8,8,8,1.0,57,0,0.0,42,12,87.79599999999999,217.44400000000002,11,lost
377,36,15,7,12,8,9,9,9,0.0,57,0,0.0,45,13,88.03399999999999,216.857,11,lost
378,36,5,4,4,13,10,10,10,0.0,57,0,0.0,44,10,87.592,217.951,11,lost
379,36,22,11,8,16,11,11,11,0.0,57,0,0.0,17,14,88.098,216.699,11,lost
380,36,11,8,22,10,12,12,12,0.0,57,0,0.0,20,18,88.487,215.74599999999998,11,lost
381,36,17,9,15,7,13,13,13,0.0,57,0,0.0,21,9,87.501,218.178,11,lost
382,36,24,5,18,19,14,14,14,0.0,57,0,0.0,44,15,88.282,216.247,11,lost
383,36,18,11,7,14,15,15,15,0.0,57,0,0.0,42,17,88.387,215.99099999999999,11,lost
384,36,19,8,23,11,16,16,16,0.0,56,0,0.0,41,19,88.489,215.74200000000002,12,lost
385,36,16,12,20,20,17,17,17,0.0,56,0,0.0,40,20,88.687,215.26,12,lost
386,36,25,3,17,15,\N,R,18,0.0,48,0,0.0,24,16,88.303,216.196,4,lost
387,36,14,9,14,18,\N,R,19,0.0,48,0,0.0,44,11,87.706,217.668,4,lost
388,36,9,2,10,5,\N,R,20,0.0,36,0,0.0,19,4,86.642,220.34099999999998,6,lost
389,36,26,5,19,17,\N,R,21,0.0,28,0,0.0,22,21,88.953,214.61599999999999,29,lost
390,36,27,12,21,21,\N,R,22,0.0,10,0,0.0,9,22,90.899,210.02200000000002,3,lost
391,37,4,1,1,2,1,1,1,10.0,56,1:32:14.930,5534.93,42,2,96.86099999999999,206.014,1,win
392,37,1,1,2,4,2,2,2,8.0,56,17.557,5552.486999999999,22,1,96.701,206.355,1,lost
393,37,8,6,6,3,3,3,3,6.0,56,18.339,5553.269,40,4,97.22800000000001,205.237,1,lost
394,37,2,2,9,5,4,4,4,5.0,56,33.777,5568.706999999999,55,5,97.417,204.838,1,lost
395,37,13,6,5,1,5,5,5,4.0,56,36.705,5571.635,42,3,97.199,205.298,1,lost
396,37,21,4,3,12,6,6,6,3.0,56,1:05.638,5600.568,44,9,97.87899999999999,203.872,1,lost
397,37,15,7,12,8,7,7,7,2.0,56,1:10.132,5605.062,40,10,98.01599999999999,203.58700000000002,1,lost
398,37,5,4,4,11,8,8,8,1.0,56,1:12.015,5606.945,41,7,97.81,204.015,1,lost
399,37,25,3,17,19,9,9,9,0.0,56,1:29.924,5624.854,19,8,97.864,203.903,1,lost
400,37,17,9,15,10,10,10,10,0.0,56,1:33.556,5628.486,55,14,98.53999999999999,202.50400000000002,1,lost
401,37,22,11,8,22,11,11,11,0.0,55,0,0.0,32,15,98.566,202.451,11,lost
402,37,18,11,7,15,12,12,12,0.0,55,0,0.0,54,16,98.658,202.262,11,lost
403,37,11,8,22,14,13,13,13,0.0,55,0,0.0,37,13,98.49600000000001,202.595,11,lost
404,37,26,5,19,17,14,14,14,0.0,55,0,0.0,54,18,99.098,201.364,11,lost
405,37,23,7,11,9,15,15,15,0.0,55,0,0.0,52,19,99.243,201.07,11,lost
406,37,19,8,23,18,16,16,16,0.0,55,0,0.0,32,20,99.566,200.417,11,lost
407,37,24,5,18,16,17,17,17,0.0,55,0,0.0,21,12,98.447,202.695,11,lost
408,37,9,2,10,7,18,18,18,0.0,55,0,0.0,53,17,98.874,201.82,11,lost
409,37,3,3,16,6,\N,R,19,0.0,42,0,0.0,18,6,97.70400000000001,204.237,9,lost
410,37,14,9,14,13,\N,R,20,0.0,36,0,0.0,28,11,98.098,203.416,23,lost
411,37,27,12,21,20,\N,R,21,0.0,7,0,0.0,5,21,101.495,196.608,5,lost
412,37,16,12,20,21,\N,R,22,0.0,0,0,0.0,0,\N,0.0,0.0,4,lost
413,38,13,6,5,1,1,1,1,10.0,57,1:33:27.515,5607.515,42,1,94.06700000000001,207.12,1,win
414,38,1,1,2,2,2,2,2,8.0,57,2.360,5609.875,18,2,94.27000000000001,206.674,1,lost
415,38,8,6,6,3,3,3,3,6.0,57,10.839,5618.354,39,3,94.357,206.483,1,lost
416,38,2,2,9,5,4,4,4,5.0,57,13.831,5621.346,38,5,94.47,206.236,1,lost
417,38,4,1,1,4,5,5,5,4.0,57,14.426,5621.941,46,4,94.42,206.34599999999998,1,lost
418,38,9,2,10,6,6,6,6,3.0,57,45.529,5653.044,46,6,94.819,205.477,1,lost
419,38,15,7,12,9,7,7,7,2.0,57,1:21.371,5688.8859999999995,40,7,95.15299999999999,204.75599999999997,1,lost
420,38,21,4,3,7,8,8,8,1.0,57,1:21.701,5689.215999999999,51,8,95.2,204.655,1,lost
421,38,5,4,4,12,9,9,9,0.0,57,1:29.411,5696.9259999999995,27,10,95.475,204.065,1,lost
422,38,3,3,16,10,10,10,10,0.0,57,1:29.916,5697.431,51,11,95.556,203.893,1,lost
423,38,25,3,17,11,11,11,11,0.0,56,0,0.0,27,16,95.99199999999999,202.96599999999998,11,lost
424,38,23,7,11,14,12,12,12,0.0,56,0,0.0,37,15,95.845,203.278,11,lost
425,38,22,11,8,15,13,13,13,0.0,56,0,0.0,50,14,95.842,203.28400000000002,11,lost
426,38,27,12,21,22,14,14,14,0.0,55,0,0.0,40,20,97.184,200.477,12,lost
427,38,16,12,20,20,15,15,15,0.0,53,0,0.0,45,19,96.77199999999999,201.33,14,lost
428,38,19,8,23,13,16,16,16,0.0,51,0,0.0,27,17,96.11099999999999,202.715,5,lost
429,38,17,9,15,8,\N,R,17,0.0,41,0,0.0,37,12,95.705,203.575,6,lost
430,38,14,9,14,21,\N,R,18,0.0,36,0,0.0,34,9,95.384,204.26,30,lost
431,38,11,8,22,17,\N,R,19,0.0,34,0,0.0,23,18,96.35900000000001,202.19299999999998,5,lost
432,38,24,5,18,18,\N,R,20,0.0,26,0,0.0,23,13,95.723,203.537,9,lost
433,38,18,11,7,16,\N,R,21,0.0,0,0,0.0,0,\N,0.0,0.0,4,lost
434,38,26,5,19,19,\N,R,22,0.0,0,0,0.0,0,\N,0.0,0.0,4,lost
435,39,13,6,5,1,1,1,1,10.0,65,1:31:36.230,5496.23,14,1,82.68,202.685,1,win
436,39,1,1,2,4,2,2,2,8.0,65,6.790,5503.02,20,2,82.876,202.205,1,lost
437,39,4,1,1,2,3,3,3,6.0,65,17.456,5513.686,17,3,82.96600000000001,201.986,1,lost
438,39,9,2,10,5,4,4,4,5.0,65,31.615,5527.845,20,5,83.129,201.59,1,lost
439,39,14,9,14,9,5,5,5,4.0,65,58.331,5554.561,18,8,83.524,200.636,1,lost
440,39,3,3,16,11,6,6,6,3.0,65,59.538,5555.768,60,10,83.693,200.231,1,lost
441,39,5,4,4,8,7,7,7,2.0,65,1:02.128,5558.358,32,4,82.98,201.952,1,lost
442,39,11,8,22,13,8,8,8,1.0,64,0,0.0,23,12,84.11,199.239,11,lost
443,39,21,4,3,10,9,9,9,0.0,64,0,0.0,57,9,83.56,200.55,11,lost
444,39,22,11,8,12,10,10,10,0.0,64,0,0.0,16,14,84.287,198.82,11,lost
445,39,19,8,23,15,11,11,11,0.0,64,0,0.0,59,15,84.291,198.81099999999998,11,lost
446,39,18,11,7,14,12,12,12,0.0,64,0,0.0,64,13,84.186,199.05900000000003,11,lost
447,39,16,12,20,20,13,13,13,0.0,63,0,0.0,57,16,85.191,196.71,12,lost
448,39,27,12,21,21,14,14,14,0.0,63,0,0.0,61,18,85.26,196.551,12,lost
449,39,2,2,9,7,\N,R,15,0.0,46,0,0.0,22,7,83.483,200.735,6,lost
450,39,23,7,11,17,\N,R,16,0.0,44,0,0.0,37,11,84.003,199.49200000000002,22,lost
451,39,24,5,18,16,\N,R,17,0.0,19,0,0.0,18,17,85.207,196.673,31,lost
452,39,26,5,19,22,\N,R,18,0.0,9,0,0.0,6,20,86.238,194.322,27,lost
453,39,8,6,6,3,\N,R,19,0.0,9,0,0.0,7,6,83.475,200.75400000000002,22,lost
454,39,15,7,12,6,\N,R,20,0.0,8,0,0.0,6,19,86.094,194.64700000000002,32,lost
455,39,17,9,15,19,\N,R,21,0.0,7,0,0.0,4,21,86.32300000000001,194.13099999999997,9,lost
456,39,25,3,17,18,\N,R,22,0.0,1,0,0.0,0,\N,0.0,0.0,4,lost
457,40,4,1,1,1,1,1,1,10.0,78,1:40:29.329,6029.329000000001,44,1,75.284,159.715,1,win
458,40,1,1,2,2,2,2,2,8.0,78,4.095,6033.424,28,2,75.372,159.528,1,lost
459,40,13,6,5,3,3,3,3,6.0,78,1:09.114,6098.443,47,4,76.18299999999999,157.83,1,lost
460,40,21,4,3,4,4,4,4,5.0,77,0,0.0,54,5,76.254,157.683,11,lost
461,40,9,2,10,8,5,5,5,4.0,77,0,0.0,39,3,76.006,158.19799999999998,11,lost
462,40,2,2,9,7,6,6,6,3.0,77,0,0.0,30,12,77.041,156.072,11,lost
463,40,25,3,17,11,7,7,7,2.0,77,0,0.0,40,7,76.658,156.852,11,lost
464,40,8,6,6,16,8,8,8,1.0,77,0,0.0,62,6,76.592,156.987,11,lost
465,40,26,5,19,18,9,9,9,0.0,77,0,0.0,73,10,76.867,156.42600000000002,11,lost
466,40,22,11,8,9,10,10,10,0.0,77,0,0.0,69,13,77.08,155.993,11,lost
467,40,18,11,7,10,11,11,11,0.0,77,0,0.0,40,9,76.80199999999999,156.558,11,lost
468,40,3,3,16,5,12,12,12,0.0,77,0,0.0,70,11,76.991,156.174,11,lost
469,40,5,4,4,15,13,13,13,0.0,76,0,0.0,72,14,77.1,155.953,5,lost
470,40,14,9,14,13,14,14,14,0.0,76,0,0.0,75,8,76.786,156.591,12,lost
471,40,15,7,12,14,15,15,15,0.0,76,0,0.0,53,18,77.495,155.158,12,lost
472,40,23,7,11,20,16,16,16,0.0,76,0,0.0,47,17,77.231,155.688,12,lost
473,40,11,8,22,21,17,17,17,0.0,76,0,0.0,74,15,77.18299999999999,155.785,12,lost
474,40,19,8,23,17,18,18,18,0.0,76,0,0.0,63,16,77.223,155.704,12,lost
475,40,27,12,21,22,19,19,19,0.0,70,0,0.0,70,20,77.689,154.77,30,lost
476,40,16,12,20,19,\N,R,20,0.0,53,0,0.0,34,19,77.678,154.792,3,lost
477,40,17,9,15,6,\N,R,21,0.0,17,0,0.0,17,21,78.998,152.20600000000002,6,lost
478,40,24,5,18,12,\N,R,22,0.0,2,0,0.0,0,\N,0.0,0.0,3,lost
479,41,1,1,2,1,1,1,1,10.0,70,1:44:11.292,6251.2919999999995,37,2,76.494,205.239,1,win
480,41,2,2,9,3,2,2,2,8.0,70,4.343,6255.635,19,3,76.696,204.699,1,lost
481,41,25,3,17,19,3,3,3,6.0,70,5.325,6256.616999999999,67,11,77.947,201.41299999999998,1,lost
482,41,5,4,4,22,4,4,4,5.0,70,6.729,6258.021,67,13,78.368,200.331,1,lost
483,41,8,6,6,4,5,5,5,4.0,70,13.007,6264.299,21,5,76.861,204.25900000000001,1,lost
484,41,11,8,22,11,6,6,6,3.0,70,16.698,6267.99,47,12,78.035,201.18599999999998,1,lost
485,41,4,1,1,2,7,7,7,2.0,70,21.936,6273.228,46,1,76.367,205.58,1,lost
486,41,23,7,11,18,8,8,8,1.0,70,22.888,6274.18,38,10,77.91,201.50900000000001,1,lost
487,41,17,9,15,6,9,9,9,0.0,70,22.960,6274.2519999999995,47,9,77.618,202.267,1,lost
488,41,3,3,16,7,10,10,10,0.0,70,23.984,6275.276,42,6,77.156,203.47799999999998,1,lost
489,41,19,8,23,17,11,11,11,0.0,70,24.318,6275.61,36,15,78.78,199.28400000000002,1,lost
490,41,22,11,8,13,12,12,12,0.0,70,30.439,6281.731,62,14,78.543,199.885,1,lost
491,41,15,7,12,10,\N,R,13,0.0,58,0,0.0,12,17,79.092,198.497,3,lost
492,41,24,5,18,12,\N,R,14,0.0,54,0,0.0,9,19,79.375,197.79,3,lost
493,41,27,12,21,21,\N,R,15,0.0,47,0,0.0,21,18,79.254,198.092,33,lost
494,41,14,9,14,14,\N,R,16,0.0,36,0,0.0,19,16,78.981,198.77599999999998,6,lost
495,41,9,2,10,8,\N,R,17,0.0,26,0,0.0,19,8,77.529,202.49900000000002,3,lost
496,41,16,12,20,20,\N,R,18,0.0,21,0,0.0,20,20,79.452,197.59799999999998,3,lost
497,41,26,5,19,16,\N,R,19,0.0,8,0,0.0,6,21,80.092,196.019,3,lost
498,41,18,11,7,15,\N,R,20,0.0,0,0,0.0,0,\N,0.0,0.0,6,lost
499,41,13,6,5,5,\N,D,21,0.0,51,0,0.0,22,4,76.849,204.291,2,lost
500,41,21,4,3,9,\N,D,22,0.0,51,0,0.0,22,7,77.411,202.808,2,lost
501,42,1,1,2,1,1,1,1,10.0,73,1:31:09.965,5469.965,20,2,73.222,206.101,1,win
502,42,4,1,1,2,2,2,2,8.0,73,1.5,5471.465,21,3,73.257,206.003,1,lost
503,42,13,6,5,3,3,3,3,6.0,73,12.8,5482.765,50,4,73.38,205.658,1,lost
504,42,8,6,6,4,4,4,4,5.0,73,15.4,5485.365,49,1,73.117,206.39700000000002,1,lost
505,42,5,4,4,6,5,5,5,4.0,73,41.4,5511.365,67,7,73.998,203.94,1,lost
506,42,15,7,12,8,6,6,6,3.0,73,66.7,5536.665,30,10,74.016,203.891,1,lost
507,42,17,9,15,9,7,7,7,2.0,73,67.3,5537.265,57,8,74.004,203.924,1,lost
508,42,20,2,10,7,8,8,8,1.0,73,67.7,5537.665,53,6,73.862,204.31599999999997,1,lost
509,42,21,4,3,10,9,9,9,0.0,72,0,0.0,67,9,74.009,203.91,11,lost
510,42,25,3,17,17,10,10,10,0.0,72,0,0.0,41,13,74.486,202.604,11,lost
511,42,19,8,23,16,11,11,11,0.0,72,0,0.0,55,12,74.066,203.753,11,lost
512,42,18,11,7,13,12,12,12,0.0,72,0,0.0,42,14,74.703,202.015,11,lost
513,42,26,5,19,20,13,13,13,0.0,71,0,0.0,66,16,75.092,200.96900000000002,12,lost
514,42,16,12,20,21,14,14,14,0.0,71,0,0.0,49,15,74.858,201.597,12,lost
515,42,27,12,21,22,15,15,15,0.0,70,0,0.0,65,18,75.902,198.824,13,lost
516,42,3,3,16,14,16,16,16,0.0,68,0,0.0,34,11,74.066,203.753,5,lost
517,42,24,5,18,19,17,17,17,0.0,68,0,0.0,64,17,75.426,200.079,34,lost
518,42,2,2,9,5,\N,R,18,0.0,56,0,0.0,20,5,73.414,205.562,7,lost
519,42,11,8,22,18,\N,R,19,0.0,13,0,0.0,8,19,76.68,196.80700000000002,20,lost
520,42,14,9,14,11,\N,R,20,0.0,0,0,0.0,0,\N,0.0,0.0,4,lost
521,42,22,11,8,15,\N,R,21,0.0,0,0,0.0,0,\N,0.0,0.0,4,lost
522,42,23,7,11,12,\N,R,22,0.0,0,0,0.0,0,\N,0.0,0.0,4,lost
523,43,8,6,6,3,1,1,1,10.0,70,1:30:54.200,5454.2,20,2,76.207,208.37400000000002,1,win
524,43,13,6,5,1,2,2,2,8.0,70,2.414,5456.6140000000005,42,1,76.099,208.67,1,lost
525,43,1,1,2,2,3,3,3,6.0,70,32.153,5486.353,39,4,76.587,207.34,1,lost
526,43,9,2,10,4,4,4,4,5.0,70,41.727,5495.927,44,10,77.15299999999999,205.81900000000002,1,lost
527,43,2,2,9,7,5,5,5,4.0,70,48.801,5503.001,70,7,76.875,206.563,1,lost
528,43,21,4,3,5,6,6,6,3.0,70,51.940,5506.14,70,5,76.703,207.02700000000002,1,lost
529,43,4,1,1,10,7,7,7,2.0,70,56.516,5510.715999999999,36,3,76.495,207.59,1,lost
530,43,18,11,7,12,8,8,8,1.0,70,58.885,5513.085,70,6,76.77,206.84599999999998,1,lost
531,43,3,3,16,9,9,9,9,0.0,70,1:08.505,5522.705,69,9,77.011,206.199,1,lost
532,43,23,7,11,11,10,10,10,0.0,69,0,0.0,68,8,76.96600000000001,206.31900000000002,11,lost
533,43,22,11,8,13,11,11,11,0.0,69,0,0.0,68,12,77.22,205.641,11,lost
534,43,17,9,15,14,12,12,12,0.0,69,0,0.0,69,14,77.249,205.563,11,lost
535,43,14,9,14,16,13,13,13,0.0,69,0,0.0,68,15,77.447,205.03799999999998,11,lost
536,43,25,3,17,18,14,14,14,0.0,69,0,0.0,69,13,77.24,205.58700000000002,11,lost
537,43,5,4,4,6,15,15,15,0.0,69,0,0.0,69,11,77.206,205.678,11,lost
538,43,11,8,22,22,16,16,16,0.0,68,0,0.0,39,16,77.79599999999999,204.118,12,lost
539,43,16,12,20,21,17,17,17,0.0,68,0,0.0,27,18,78.09100000000001,203.347,12,lost
540,43,26,5,19,15,\N,R,18,0.0,55,0,0.0,51,17,77.934,203.757,6,lost
541,43,27,12,21,20,\N,R,19,0.0,28,0,0.0,27,19,78.955,201.122,35,lost
542,43,19,8,23,19,\N,R,20,0.0,1,0,0.0,0,\N,0.0,0.0,4,lost
